image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
323.jpeg,11,35,12,45,13,54,16,63,19,71,24,78,31,84,39,89,49,91,58,90,67,85,75,79,81,71,85,63,87,54,88,44,89,34,16,30,21,26,28,24,35,24,42,26,53,26,60,24,68,24,75,26,80,31,47,35,47,42,47,49,46,56,40,58,43,60,47,61,51,60,55,58,25,37,29,36,33,36,37,37,33,38,29,38,59,37,63,36,67,36,72,37,67,38,63,38,36,68,40,67,45,66,48,67,51,66,56,67,62,69,56,74,52,76,48,76,45,76,40,73,38,68,45,68,48,69,51,68,59,69,51,71,48,71,45,70
3230.jpeg,18,36,18,45,19,53,21,62,22,71,26,80,31,88,38,94,47,96,58,96,69,92,78,87,86,79,90,70,93,60,94,49,96,39,21,27,25,24,30,24,35,26,39,28,54,28,61,26,68,26,75,28,81,31,46,36,45,42,44,48,43,55,38,59,41,61,44,62,48,61,52,61,27,36,30,35,34,35,38,37,34,38,30,38,60,38,64,37,68,37,73,39,68,40,64,40,33,73,36,69,40,68,44,69,48,69,55,71,61,75,55,80,48,82,44,81,40,81,36,78,35,73,40,72,44,73,48,73,58,75,48,76,44,76,40,75
3231.jpeg,10,40,11,51,13,60,15,70,18,79,23,87,30,93,40,96,50,97,61,96,71,93,79,88,84,79,87,70,88,59,90,49,92,38,16,31,20,27,27,25,33,26,39,28,55,28,60,26,67,25,74,27,80,30,47,36,47,43,47,49,47,56,40,61,44,62,47,63,51,61,55,60,23,39,28,36,33,36,37,39,32,40,28,40,58,39,62,36,67,36,72,38,67,39,62,39,32,71,37,68,43,67,48,68,53,67,60,68,67,71,61,78,53,81,48,82,43,81,37,78,35,72,43,71,48,71,53,71,64,71,53,76,48,77,43,76
3232.jpeg,9,38,8,48,7,57,7,67,8,77,12,86,19,92,28,97,38,98,50,98,61,96,71,92,79,84,83,76,86,66,87,56,88,46,16,30,20,25,27,23,34,25,41,28,56,29,64,28,71,28,78,31,81,37,47,37,46,44,46,50,45,57,36,61,40,63,44,64,49,64,54,63,24,37,28,35,33,36,37,39,32,38,28,38,57,40,62,39,67,39,71,42,66,42,62,41,25,70,32,70,39,69,44,71,49,70,55,72,62,75,54,81,47,83,42,83,37,82,30,79,27,71,38,73,43,74,48,74,60,75,48,78,43,78,38,78
3233.jpeg,10,46,10,55,11,64,13,73,14,82,18,89,24,95,32,97,42,97,53,97,65,97,75,94,83,89,87,81,90,71,93,61,96,51,16,31,20,25,26,21,33,21,40,23,54,23,63,21,71,22,79,26,84,32,45,33,44,36,43,39,42,42,38,53,40,54,43,54,46,53,50,53,23,39,27,35,33,34,37,38,32,39,27,39,58,38,63,34,69,35,73,39,69,40,63,39,32,76,34,66,39,61,43,62,46,61,52,65,56,75,52,79,46,80,42,80,38,80,34,79,34,74,39,66,43,66,46,66,54,74,46,76,42,76,39,76
3234.jpeg,3,45,5,56,6,66,8,76,13,86,21,92,32,95,43,97,54,97,64,95,73,92,81,87,86,80,88,70,88,60,87,51,86,41,14,34,19,29,26,26,35,27,43,29,55,29,62,26,69,25,76,27,81,31,49,38,50,45,51,51,51,58,43,64,47,64,52,65,55,64,59,62,24,40,28,37,34,37,39,40,34,41,28,42,58,39,62,35,67,35,72,37,68,39,63,40,33,75,41,74,47,73,52,74,56,72,62,72,68,72,63,76,58,78,53,79,48,79,41,78,36,76,47,76,52,76,57,75,66,73,57,74,52,75,47,75
3235.jpeg,10,33,11,43,13,52,15,61,19,71,25,79,33,86,42,92,50,93,58,91,66,84,72,76,78,67,81,58,82,49,83,40,84,30,17,30,22,28,28,28,34,28,40,29,55,29,61,26,67,26,73,26,78,28,48,35,48,42,48,48,49,55,42,58,46,59,49,60,52,58,55,57,25,36,29,34,34,34,38,37,34,37,29,38,58,36,62,32,66,32,70,34,66,35,62,36,33,66,39,65,45,64,49,65,54,63,60,63,65,64,61,73,55,78,50,79,45,78,39,75,35,67,45,66,50,67,54,66,63,65,54,73,50,75,45,74
3236.jpeg,9,39,10,49,11,59,13,69,16,78,22,86,29,93,37,98,46,99,56,98,64,93,72,86,77,79,82,70,84,59,85,49,86,39,14,32,19,27,26,26,33,26,39,29,54,29,60,27,67,26,74,28,79,31,47,37,47,45,47,52,48,59,40,63,44,64,48,66,51,64,55,63,22,37,27,35,32,35,37,38,32,39,26,39,57,38,62,35,68,35,72,38,68,39,62,39,31,74,37,72,43,72,47,73,52,72,58,73,64,75,58,82,52,85,47,85,42,85,37,81,34,74,43,74,47,75,52,75,62,75,52,79,47,80,42,79
3237.jpeg,1,44,4,54,7,65,11,74,17,83,26,90,37,94,49,97,61,97,70,93,76,87,82,79,85,70,87,61,86,50,84,41,82,31,14,36,18,30,25,26,32,25,39,27,58,24,63,20,69,18,74,18,78,22,51,35,53,42,55,49,58,56,48,61,53,62,57,62,61,60,64,57,24,42,28,38,34,37,39,39,35,41,29,42,59,35,63,31,68,29,73,31,69,34,64,35,32,71,42,68,51,66,57,65,62,64,69,63,74,63,71,73,65,79,59,81,53,81,43,79,35,71,51,69,57,68,63,67,72,65,64,74,58,76,52,76
3238.jpeg,6,38,7,48,9,58,11,69,14,78,20,87,28,93,37,96,49,97,59,96,68,92,75,86,80,78,82,69,84,59,86,49,87,39,14,28,19,24,26,21,34,21,40,24,56,25,62,22,70,22,76,24,81,30,49,34,49,41,49,48,49,55,41,60,45,61,49,62,53,61,56,60,23,38,27,35,32,35,37,38,32,39,27,39,58,39,63,36,68,36,73,39,68,40,63,40,30,71,37,69,44,68,48,69,53,68,59,69,65,71,60,78,54,80,49,81,44,81,37,78,32,72,44,71,48,71,53,71,63,71,53,76,49,77,44,76
3239.jpeg,0,29,-1,40,-1,51,0,62,3,73,9,83,17,90,26,96,37,98,47,97,57,93,65,87,72,80,76,72,80,63,82,54,83,45,11,23,18,19,26,19,34,21,40,26,59,29,66,27,72,27,78,29,82,34,49,36,48,43,48,51,47,58,35,59,40,61,45,63,50,63,55,62,20,33,25,31,31,32,36,36,30,36,24,35,58,40,64,38,69,38,73,41,69,42,63,41,20,66,29,65,38,66,43,68,49,68,55,69,61,71,53,80,46,84,40,84,35,82,26,77,22,67,37,69,43,70,48,70,59,72,47,79,41,79,36,78
324.jpeg,13,45,12,55,13,64,13,74,15,83,19,91,26,96,35,100,45,101,56,101,65,98,73,92,77,85,81,76,83,66,84,57,84,47,18,33,22,28,29,26,37,26,43,29,54,29,61,26,68,26,75,29,79,35,48,36,48,42,48,48,47,55,39,60,43,62,47,63,52,62,56,61,26,39,30,36,35,36,39,39,34,40,29,40,58,40,63,37,68,37,71,40,68,42,63,41,32,78,36,74,42,72,47,73,51,72,56,75,61,80,56,85,50,86,46,86,41,86,36,84,34,78,42,76,46,76,50,76,59,80,50,82,46,82,42,82
3240.jpeg,17,43,17,53,18,62,20,70,22,79,26,87,32,93,40,97,49,97,59,97,67,93,73,87,78,79,82,71,84,62,85,53,86,43,18,30,23,26,29,24,36,25,42,28,57,26,64,23,70,22,77,24,81,28,50,35,50,41,50,47,50,52,43,59,46,60,50,61,53,60,56,59,25,38,30,35,35,35,40,38,35,40,29,40,60,38,65,34,70,34,75,37,71,39,66,39,34,74,39,70,45,68,49,69,53,68,59,70,64,74,59,79,53,81,48,81,44,81,39,79,37,74,45,72,49,73,53,72,62,75,53,75,49,76,44,75
3241.jpeg,24,42,24,50,24,57,26,65,30,73,33,80,37,88,42,96,50,98,60,97,71,92,81,86,90,78,95,68,96,57,96,45,96,33,22,32,23,28,27,27,31,28,36,29,48,28,55,24,63,23,70,24,78,28,42,39,41,44,40,50,38,56,36,60,39,62,42,63,47,62,52,60,27,40,30,38,35,37,39,40,34,41,30,41,55,38,59,35,64,35,69,36,65,38,60,39,36,72,37,69,41,68,44,70,48,68,57,69,66,71,58,78,50,81,46,81,42,80,39,77,38,72,41,71,45,72,49,72,64,71,49,76,45,76,42,75
3242.jpeg,7,37,7,47,7,57,7,67,9,77,13,86,21,92,30,96,41,97,53,97,65,95,76,91,84,84,89,75,91,65,93,55,96,44,14,29,19,25,26,25,33,27,39,31,55,32,62,29,70,27,78,28,84,33,46,38,45,45,44,52,43,59,35,62,39,64,43,65,48,65,52,63,21,38,26,36,31,36,36,40,31,41,25,40,58,42,64,39,69,39,74,42,69,43,64,43,24,71,31,69,38,69,43,70,49,70,56,71,63,74,56,80,48,83,42,83,36,82,30,79,26,71,37,71,43,72,48,72,62,74,48,79,42,79,37,78
3244.jpeg,10,41,12,52,14,62,17,72,21,81,27,89,35,94,45,98,57,98,68,97,79,93,87,86,93,76,95,65,96,54,96,43,95,31,13,33,17,28,23,26,30,26,37,27,53,25,60,22,68,21,76,22,83,25,46,36,47,45,47,54,48,63,41,66,45,68,50,69,54,67,58,65,22,40,26,37,32,36,37,40,32,41,26,41,58,37,63,33,69,32,74,34,70,37,64,38,34,77,40,76,46,76,51,77,56,75,63,74,72,74,65,82,58,85,52,86,47,86,41,83,36,78,46,79,51,80,56,79,69,75,57,80,51,80,46,80
3245.jpeg,0,31,-1,43,-1,55,0,66,3,77,9,86,18,93,28,97,39,98,48,97,55,92,60,85,65,78,69,70,71,62,73,54,73,46,17,25,25,22,34,22,42,23,49,27,59,30,64,28,69,28,74,30,76,34,53,37,53,44,53,51,53,58,41,62,45,64,49,66,53,65,56,63,24,34,30,32,35,32,39,37,34,37,29,36,56,40,61,37,66,37,69,41,65,42,61,41,28,72,36,71,44,71,48,73,51,72,55,74,58,76,53,80,49,82,45,82,41,81,34,77,30,73,43,75,47,76,50,76,56,76,50,76,46,76,42,75
3246.jpeg,17,33,16,42,15,51,14,60,15,69,18,78,22,87,28,95,37,98,47,97,56,93,64,87,70,80,75,72,78,64,81,55,84,45,20,29,25,25,31,25,37,27,43,31,54,33,61,31,68,31,76,33,79,39,47,37,45,44,44,50,42,56,35,58,38,60,42,62,46,61,50,61,26,35,30,32,35,33,38,38,34,38,29,37,57,41,62,37,67,38,70,42,66,43,61,43,26,68,31,67,37,67,41,69,46,69,52,70,58,73,51,81,44,84,39,84,34,82,29,77,28,69,36,70,41,72,45,72,55,73,45,79,40,79,36,77
3247.jpeg,19,46,19,54,21,63,23,71,27,80,32,87,38,93,46,97,56,98,66,96,76,91,83,83,89,73,94,63,95,52,94,41,92,30,17,38,20,34,25,33,31,33,37,35,45,32,51,28,59,25,67,25,75,27,41,38,41,45,41,52,41,59,38,63,41,64,45,65,50,63,54,60,25,42,27,39,31,38,36,40,32,41,28,42,55,36,58,33,62,32,67,34,63,35,59,36,37,75,40,74,44,73,48,73,52,72,59,70,67,69,61,75,55,79,51,80,46,81,41,80,39,76,44,76,49,75,53,74,64,70,54,75,50,76,45,76
3248.jpeg,8,46,10,56,12,66,15,77,19,86,26,93,34,98,44,101,54,101,64,99,73,94,81,87,86,78,89,68,89,56,88,45,87,34,11,39,13,32,21,28,28,28,36,30,52,28,59,23,67,22,75,24,79,29,46,36,46,44,47,51,48,59,40,63,45,64,50,66,54,63,58,61,21,40,25,38,30,37,35,40,30,41,25,42,57,36,61,33,66,32,71,34,67,36,62,36,36,74,41,73,46,72,51,72,56,70,61,70,68,70,63,75,58,78,52,79,47,79,42,78,38,74,46,73,51,74,56,72,66,70,57,73,52,74,47,74
3249.jpeg,9,39,10,50,12,59,14,69,17,79,23,87,31,93,40,97,51,98,62,97,72,93,80,87,87,79,90,69,91,58,92,48,92,37,15,31,19,26,26,24,33,25,39,28,55,27,61,25,69,24,76,25,82,29,48,36,48,44,48,52,49,59,41,62,45,63,49,65,54,63,58,61,24,38,29,35,34,35,39,38,34,38,29,38,58,38,63,35,68,34,73,36,68,37,64,37,32,72,38,70,45,70,50,70,55,69,63,69,70,70,64,78,56,82,51,83,45,82,38,79,34,72,45,72,50,72,55,71,68,71,56,78,50,79,45,78
325.jpeg,6,30,6,42,8,54,11,65,17,75,23,84,31,91,39,97,50,98,60,96,67,90,74,81,79,72,83,62,85,51,87,40,86,28,14,29,21,25,28,25,36,27,43,30,56,29,62,26,69,23,76,22,82,26,49,36,49,44,49,52,49,60,40,62,44,64,49,66,54,64,59,61,23,36,27,35,33,35,38,37,33,38,27,38,60,36,64,33,70,33,74,34,70,36,65,37,34,73,40,72,45,71,50,72,54,71,59,71,65,72,60,79,55,81,50,82,45,82,40,79,37,74,45,74,50,75,54,74,62,73,54,76,50,77,45,76
3250.jpeg,11,44,11,54,12,63,13,72,16,81,21,89,28,94,36,96,46,97,57,97,67,96,77,93,84,87,88,79,90,70,93,60,94,51,18,28,22,22,30,21,37,22,44,25,59,26,67,23,75,24,83,28,87,34,51,34,50,40,50,46,49,52,40,59,44,61,48,62,53,61,57,61,25,35,30,32,35,32,40,37,35,37,29,37,63,38,68,34,74,35,78,39,74,40,68,40,33,76,37,72,43,71,47,72,52,72,58,74,64,79,57,81,51,81,47,81,42,80,37,79,35,75,43,74,47,75,52,75,61,78,51,77,47,77,42,76
3251.jpeg,4,40,4,50,5,61,6,71,9,81,16,89,25,94,36,97,48,97,61,97,71,94,79,87,86,78,89,67,90,57,91,47,91,36,11,30,15,24,23,22,30,23,37,27,53,27,60,24,67,23,74,24,80,27,46,35,46,42,46,48,46,54,38,62,43,63,47,63,51,62,55,61,20,38,24,36,29,36,34,38,29,39,24,39,59,37,63,34,68,34,72,36,68,37,63,37,28,76,36,75,43,74,47,75,52,74,58,75,66,75,59,79,52,81,47,81,42,81,35,80,30,76,42,77,47,77,52,76,64,76,52,77,47,77,42,77
3252.jpeg,1,34,1,45,0,56,1,67,4,78,10,87,19,94,29,98,41,101,52,100,63,97,73,92,80,85,84,76,86,66,88,56,89,46,13,27,20,23,29,23,37,25,44,29,58,31,65,29,73,30,81,33,85,38,51,38,50,44,50,51,49,58,38,62,42,64,47,66,52,65,57,64,22,36,27,35,32,36,37,39,31,39,26,38,61,43,66,41,71,41,76,43,71,44,66,44,23,72,32,71,41,72,46,73,52,73,59,74,66,77,58,84,51,86,44,86,38,85,30,81,26,73,40,75,46,76,52,76,63,77,51,81,45,81,39,80
3253.jpeg,5,40,6,51,7,61,10,71,13,80,18,89,26,95,37,97,48,97,59,97,68,94,76,88,80,81,83,72,84,62,86,52,87,42,14,28,20,24,28,22,35,23,43,24,59,26,65,25,71,24,77,25,81,29,48,31,47,37,47,43,47,49,40,57,44,57,47,58,50,57,54,56,23,34,27,31,32,32,37,35,32,36,26,36,58,36,63,32,68,32,72,35,68,37,63,36,32,75,38,69,44,66,48,67,52,66,58,68,63,72,59,78,53,80,49,81,44,81,38,79,35,75,44,70,48,70,52,70,61,73,53,76,49,76,44,76
3254.jpeg,15,37,14,47,14,56,15,65,17,74,21,83,26,89,33,95,42,97,53,97,64,95,74,91,81,84,86,75,89,66,91,55,92,44,20,28,24,24,30,23,35,25,40,28,55,29,61,28,68,28,74,30,79,34,46,37,45,44,44,50,43,57,37,60,40,61,43,63,47,62,51,62,26,37,29,34,34,35,38,38,34,39,29,39,57,40,61,38,66,39,70,42,66,43,61,42,31,71,35,68,40,67,43,68,48,68,54,71,60,75,53,79,47,79,42,79,38,78,34,76,33,71,39,71,43,72,48,72,57,75,47,74,43,74,39,73
3255.jpeg,7,46,7,55,7,64,9,74,12,83,18,90,26,96,36,99,48,99,59,99,70,95,78,90,84,82,86,73,88,63,88,54,89,44,14,33,19,28,26,25,33,25,41,28,53,28,61,25,69,25,76,28,81,33,47,36,47,42,48,48,48,54,40,63,43,63,47,64,51,63,55,62,22,40,27,37,32,37,37,41,32,42,26,42,57,40,62,37,68,36,72,39,68,41,63,41,30,78,36,75,42,73,47,74,52,73,58,75,64,78,58,81,52,83,48,83,42,83,36,81,32,78,42,77,47,78,52,77,62,78,52,78,47,78,43,78
3256.jpeg,18,47,19,55,22,63,25,71,29,79,34,86,40,93,47,97,57,97,67,96,75,90,82,82,88,73,91,63,92,52,91,41,89,30,16,36,17,31,22,28,28,28,34,29,47,26,54,22,62,19,69,20,76,24,42,37,43,44,44,51,44,58,39,62,43,63,47,64,52,61,56,59,24,43,27,41,31,40,35,41,31,43,27,44,55,37,59,34,64,33,68,34,65,36,60,37,37,76,41,74,45,72,49,72,53,71,60,70,68,70,62,77,56,81,51,82,47,82,42,81,40,76,46,75,50,75,54,74,65,71,54,75,50,76,46,76
3258.jpeg,0,34,1,46,2,57,4,69,8,79,15,88,24,94,35,97,47,98,58,97,67,93,73,86,77,77,80,67,83,57,84,47,85,37,13,27,19,23,27,22,35,24,42,27,57,28,64,25,71,24,77,24,82,29,50,36,50,43,51,51,51,58,41,62,45,63,50,65,54,64,58,62,22,36,26,33,32,33,37,37,32,38,26,38,59,38,64,34,69,34,74,37,70,39,64,39,32,76,38,73,45,71,49,72,53,71,59,73,63,76,59,83,54,86,49,87,44,86,37,83,34,76,44,74,49,74,53,74,61,76,53,80,49,81,44,80
3259.jpeg,4,46,5,56,7,66,9,75,13,85,20,92,29,96,40,98,52,98,64,97,73,93,79,87,83,78,84,69,84,59,83,50,82,41,13,36,18,29,27,25,37,24,46,27,52,27,59,24,67,24,75,27,78,34,50,34,51,40,52,47,53,54,42,61,47,62,52,63,57,62,61,60,22,39,27,36,32,35,38,38,32,38,27,39,59,38,64,35,69,34,73,37,69,37,64,37,31,74,39,72,47,71,52,72,56,71,62,72,68,74,62,77,57,78,52,78,46,78,39,77,34,74,47,74,52,74,56,74,65,74,56,74,52,74,46,74
326.jpeg,7,44,7,54,9,63,12,72,15,81,20,89,27,95,37,97,49,97,60,96,70,93,78,87,83,79,86,69,88,60,89,51,88,41,13,33,17,28,24,26,31,27,38,29,52,30,59,27,66,26,73,26,79,30,46,37,46,41,46,46,46,50,39,59,43,59,47,59,50,59,54,58,21,42,25,38,30,38,36,41,31,42,25,43,56,39,61,36,67,36,72,39,68,41,62,41,35,78,39,72,44,68,47,69,51,68,56,71,62,77,57,81,52,83,48,84,44,84,39,82,37,77,44,73,47,73,51,73,59,76,51,77,47,77,44,77
3260.jpeg,6,35,7,45,8,55,9,65,12,74,18,81,27,88,35,94,44,96,54,95,63,91,73,86,80,79,84,71,87,61,89,51,91,42,15,29,20,24,27,22,34,23,41,26,56,28,64,27,72,26,79,29,83,35,48,38,48,44,47,50,47,56,39,61,43,62,46,63,50,62,54,62,24,37,28,34,34,34,38,39,33,40,27,39,58,41,62,37,68,37,73,40,68,42,63,42,29,71,35,69,41,69,46,70,50,69,56,71,62,73,56,79,50,82,45,82,40,81,34,77,32,72,41,72,46,72,50,72,60,74,50,77,45,77,41,76
3261.jpeg,-3,50,-1,60,0,69,2,78,7,87,15,93,26,97,37,98,49,98,60,97,68,94,76,88,81,81,83,72,84,62,84,53,84,43,9,37,15,32,22,30,30,30,39,32,53,30,59,28,66,27,72,28,77,32,46,36,47,41,48,46,49,51,40,59,44,59,49,59,53,59,56,58,19,41,24,38,29,37,33,40,29,40,24,41,57,38,61,35,66,35,70,37,66,38,61,38,29,75,37,71,44,69,49,70,53,69,59,70,65,73,60,76,54,77,49,77,44,77,38,77,32,74,44,72,49,72,53,72,63,73,54,72,49,73,44,73
3263.jpeg,14,43,15,51,16,58,17,65,20,72,24,78,29,83,36,87,44,89,54,89,65,87,75,84,82,78,87,70,88,61,90,51,91,41,17,29,20,26,26,25,31,26,36,28,49,29,56,27,63,25,70,26,76,29,43,36,42,42,41,47,41,53,36,57,39,58,42,59,45,58,49,57,23,39,27,37,31,37,36,39,31,41,27,41,54,39,58,37,63,37,68,39,63,40,59,40,31,68,35,64,38,62,42,63,46,63,51,64,58,68,52,71,46,72,42,73,38,72,35,71,34,68,38,67,42,67,46,67,55,68,46,67,42,67,38,67
3264.jpeg,15,36,15,44,16,53,17,61,19,69,23,76,29,82,36,88,44,90,53,89,60,85,67,80,72,73,76,66,78,58,80,50,80,43,25,33,30,31,35,30,40,32,45,34,56,35,60,34,66,34,70,35,74,38,50,40,49,45,49,50,48,55,42,58,45,59,48,60,50,60,53,59,31,38,35,36,39,37,41,40,38,40,34,39,57,42,60,39,64,39,67,42,64,43,60,42,35,66,40,65,44,65,47,66,51,65,55,66,59,68,54,72,50,73,46,73,43,72,39,70,37,67,44,67,47,68,50,68,57,68,50,70,47,70,44,69
3265.jpeg,3,44,4,55,6,64,8,74,11,83,17,91,26,96,36,99,48,99,59,99,68,96,75,89,79,81,81,71,83,61,84,51,85,41,14,34,20,30,27,29,34,29,42,31,54,30,61,27,67,27,74,28,79,32,48,36,49,42,49,48,50,54,42,60,45,62,49,63,53,62,56,60,23,40,27,37,32,37,37,39,32,40,27,41,58,38,62,36,67,36,71,39,67,40,62,40,36,78,40,74,45,72,49,73,53,72,57,74,61,78,57,81,53,82,49,83,45,82,40,81,38,78,45,76,49,76,53,76,59,78,53,77,49,78,45,77
3266.jpeg,13,40,15,50,17,60,20,69,25,77,30,85,36,92,44,97,54,98,63,96,70,89,75,81,80,72,83,62,84,52,85,43,84,32,16,37,19,32,25,30,32,29,38,31,50,30,57,27,64,25,71,26,77,30,45,38,46,45,46,53,47,61,40,62,44,64,48,65,53,63,57,60,23,41,27,38,31,37,36,40,31,41,27,42,57,38,60,34,65,33,70,35,66,37,61,38,36,72,40,70,46,70,50,70,54,68,60,67,66,68,62,77,56,82,52,83,47,83,41,80,38,72,46,72,50,72,55,71,64,68,55,77,51,79,46,78
3267.jpeg,3,43,4,54,6,65,8,75,13,84,21,91,30,95,40,99,52,99,63,98,73,93,82,87,88,79,91,69,92,58,92,48,92,37,12,35,18,30,25,28,33,27,40,29,54,28,61,25,69,24,76,26,82,31,47,37,47,44,47,50,48,57,40,62,44,63,49,64,53,63,57,61,22,41,26,38,32,38,36,40,31,42,26,42,58,39,62,35,68,35,73,37,69,39,63,40,33,76,38,71,44,69,50,70,54,69,61,70,67,73,62,81,56,84,50,85,45,85,38,82,35,76,45,73,50,73,55,73,65,74,55,79,50,80,45,79
3268.jpeg,14,40,14,49,15,59,17,68,21,77,26,85,33,91,40,95,50,96,61,96,72,94,81,88,88,79,93,70,95,59,96,48,97,37,16,32,20,28,25,26,32,26,39,28,56,28,63,25,72,24,80,26,86,31,47,38,47,46,46,54,46,63,39,65,43,67,47,68,53,67,58,65,24,39,28,36,33,36,38,40,33,41,27,41,61,40,66,36,72,36,77,38,72,41,66,41,32,72,38,74,44,75,49,76,54,75,62,75,72,73,63,83,54,86,49,86,43,85,37,81,34,74,44,76,49,78,54,77,69,74,54,82,49,82,44,81
327.jpeg,10,40,12,50,14,60,16,70,20,79,25,87,32,93,40,97,50,98,61,97,70,94,77,87,82,79,86,70,88,60,89,49,89,39,16,28,21,24,27,23,34,24,40,27,53,27,60,24,68,23,75,24,81,29,47,35,47,40,47,45,47,51,40,58,44,59,48,60,52,59,56,58,24,36,28,33,33,33,38,38,33,39,27,39,58,38,63,33,69,33,73,36,69,38,64,39,36,75,40,70,44,67,48,68,52,67,57,69,62,75,58,80,53,82,49,83,45,83,41,80,39,75,45,72,48,71,52,71,59,75,53,76,49,77,45,77
3270.jpeg,2,38,1,49,1,59,2,69,4,79,9,87,17,93,28,96,40,97,51,97,62,94,71,90,78,82,82,74,85,64,87,55,89,45,12,30,18,25,26,23,34,23,41,27,54,27,62,25,70,26,77,29,81,35,48,36,47,44,46,51,45,59,35,62,40,64,44,66,49,65,53,64,21,36,26,34,31,34,36,37,31,38,25,37,58,39,63,36,68,37,72,40,68,41,63,40,24,74,32,73,39,73,43,74,49,74,55,76,62,78,55,81,48,82,42,82,37,81,31,79,26,75,38,75,43,76,49,76,59,78,48,77,43,77,38,76
3271.jpeg,19,45,19,53,20,61,21,69,23,77,27,85,32,91,39,96,48,97,60,96,71,93,82,88,90,81,95,72,96,61,96,50,97,38,19,38,21,33,27,30,33,29,40,30,46,28,55,24,64,23,74,24,81,29,44,35,43,40,42,46,42,51,38,58,41,59,44,59,49,58,53,57,26,41,29,38,33,37,38,39,34,41,30,42,57,36,61,32,66,32,71,34,67,36,62,36,33,73,37,69,41,66,45,67,49,66,56,68,64,70,56,74,50,75,45,76,41,76,37,76,36,73,41,70,45,70,49,70,61,70,49,70,45,71,41,71
3272.jpeg,10,37,11,48,11,58,12,69,14,79,18,88,25,95,33,99,43,101,55,101,67,98,77,94,84,86,89,76,92,66,94,54,96,43,16,30,20,25,27,23,34,23,40,26,56,27,63,24,72,25,80,28,84,34,47,37,46,46,45,54,44,63,36,65,40,67,45,68,50,67,55,66,23,38,27,37,32,37,37,40,32,40,27,40,59,40,64,38,69,39,74,41,69,42,64,41,30,76,35,73,40,73,45,74,50,74,57,75,64,78,57,86,50,88,44,88,39,87,34,83,32,77,40,76,45,77,50,77,62,79,50,84,45,84,39,82
3273.jpeg,11,46,13,55,15,64,17,72,21,81,27,87,35,92,44,96,54,96,64,94,73,89,81,83,85,75,88,65,88,56,88,46,88,36,16,35,20,30,26,28,33,28,40,29,53,27,60,23,67,22,74,22,80,26,47,37,48,43,48,49,48,55,42,61,46,61,50,61,54,60,57,59,24,43,28,39,33,39,37,41,33,43,28,44,59,38,62,34,67,33,72,35,68,37,63,38,37,73,42,69,47,67,51,67,54,66,60,67,66,70,61,74,56,76,52,77,48,77,43,76,40,73,47,71,51,71,55,70,64,70,55,71,51,72,47,72
3274.jpeg,11,39,11,49,12,58,13,68,15,77,19,86,25,92,32,97,43,98,55,98,67,96,77,93,84,85,89,76,92,65,94,54,95,43,15,30,19,26,26,26,33,28,39,32,53,33,62,30,70,29,78,30,85,34,46,40,46,46,45,53,44,60,36,64,40,66,45,67,50,66,55,65,22,39,27,37,32,37,36,41,31,42,26,41,60,42,65,39,70,39,75,42,71,44,65,44,31,76,37,75,41,74,45,75,49,75,55,76,62,78,55,81,49,83,44,83,40,82,36,80,33,77,41,78,45,78,49,78,60,78,49,78,45,79,41,78
3275.jpeg,8,41,8,51,8,60,9,70,14,79,21,86,30,91,40,96,50,96,61,95,69,89,76,83,82,75,85,66,85,57,85,48,84,39,15,34,19,28,26,26,33,26,41,28,55,27,61,24,68,23,75,25,79,31,48,34,48,40,49,45,49,50,40,56,45,57,49,58,53,56,57,55,24,38,28,36,32,36,37,38,32,38,28,39,58,37,63,34,67,34,71,36,67,37,63,37,31,68,38,66,45,65,50,65,54,64,61,64,67,65,61,71,55,73,50,74,45,74,38,72,34,68,45,68,50,68,54,67,65,66,55,68,50,69,45,69
